ｅＭＡＸＩＳ Ｓｌｉｍ 先進国株式インデックス,,,,
基準日,基準価額(円),基準価額（分配金再投資）(円),分配金（税引前）(円),純資産総額（億円）
2024/7/2,32232,32232,,8024.38
2024/7/3,32362,32362,,8090.18
2024/7/4,32550,32550,,8141.19
2024/7/5,32545,32545,,8142.44
2024/7/8,32582,32582,,8151.74
2024/7/9,32634,32634,,8168.93
2024/7/10,32719,32719,,8209.68
2024/7/11,33090,33090,,8304.95
2024/7/12,32414,32414,,8141.29
2024/7/16,32524,32524,,8170.6
2024/7/17,32702,32702,,8217.42
2024/7/18,31776,31776,,8000.26
2024/7/19,31861,31861,,8025.11
2024/7/22,31660,31660,,7975.32
2024/7/23,31807,31807,,8012.57
2024/7/24,31578,31578,,7957.02
2024/7/25,30454,30454,,7675.55
2024/7/26,30451,30451,,7675.74
2024/7/29,30706,30706,,7739.51
2024/7/30,30753,30753,,7750.1
2024/7/31,30330,30330,,7645.44
2024/8/1,30206,30206,,7614.65
2024/8/2,29743,29743,,7499.61
2024/8/5,28414,28414,,7189.62
2024/8/6,27574,27574,,6975.14
2024/8/7,28173,28173,,7110.01
2024/8/8,27924,27924,,7042.54
2024/8/9,28729,28729,,7248.51
2024/8/13,28821,28821,,7289.84
2024/8/14,29229,29229,,7394.01
2024/8/15,29407,29407,,7447.25
2024/8/16,30200,30200,,7648.35
2024/8/19,30068,30068,,7628.88
2024/8/20,30061,30061,,7629.15
2024/8/21,29837,29837,,7575.66
2024/8/22,29934,29934,,7603.21
2024/8/23,29904,29904,,7596.96
2024/8/26,29702,29702,,7546.07
2024/8/27,29885,29885,,7593.17
2024/8/28,29820,29820,,7576.72
2024/8/29,29718,29718,,7556.09
2024/8/30,29801,29801,,7578.73
2024/9/2,30329,30329,,7713.6
2024/9/3,30521,30521,,7762.52
2024/9/4,29583,29583,,7523.91
2024/9/5,29168,29168,,7449.68
2024/9/6,28989,28989,,7404.12
2024/9/9,28431,28431,,7263.94
2024/9/10,28859,28859,,7373.79
2024/9/11,28640,28640,,7334.66
2024/9/12,29027,29027,,7437.47
2024/9/13,29034,29034,,7441.17
2024/9/17,29096,29096,,7465.41
2024/9/18,29301,29301,,7518.42
2024/9/19,29602,29602,,7600.94
2024/9/20,29943,29943,,7689.86
2024/9/24,30103,30103,,7730.72
2024/9/25,30164,30164,,7748.89
2024/9/26,30345,30345,,7796.17
2024/9/27,30734,30734,,7898.59
2024/9/30,30147,30147,,7748.6
2024/10/1,30469,30469,,7831.53
2024/10/2,30165,30165,,7753.99
2024/10/3,30835,30835,,7955.58
2024/10/4,30655,30655,,7910.95
2024/10/7,31233,31233,,8061.91
2024/10/8,30906,30906,,7976.56
2024/10/9,31149,31149,,8042.32
2024/10/10,31582,31582,,8168
2024/10/11,31373,31373,,8113.57
2024/10/15,31987,31987,,8274.48
2024/10/16,31652,31652,,8187.5
2024/10/17,31823,31823,,8232.83
2024/10/18,31965,31965,,8277.86
2024/10/21,31950,31950,,8275.05
2024/10/22,32117,32117,,8317.65
2024/10/23,32201,32201,,8339.53
2024/10/24,32236,32236,,8348.97
2024/10/25,32182,32182,,8333.06
2024/10/28,32424,32424,,8394.43
2024/10/29,32420,32420,,8394.82
2024/10/30,32510,32510,,8417.82
2024/10/31,32433,32433,,8395.44
2024/11/1,31584,31584,,8174.37
2024/11/5,31750,31750,,8216.65
2024/11/6,32150,32150,,8346.59
2024/11/7,33081,33081,,8593.29
2024/11/8,33054,33054,,8587.52
2024/11/11,33084,33084,,8596.02
2024/11/12,33311,33311,,8666.37
2024/11/13,33354,33354,,8675.43
2024/11/14,33492,33492,,8710.95
2024/11/15,33589,33589,,8736.47
2024/11/18,32684,32684,,8499.64
2024/11/19,32860,32860,,8557.81
2024/11/20,33070,33070,,8614.15
2024/11/21,33092,33092,,8620.31
2024/11/22,33124,33124,,8631.56
2024/11/25,33241,33241,,8663.01
2024/11/26,33284,33284,,8673.5
2024/11/27,33121,33121,,8631.32
2024/11/28,32818,32818,,8552.67
2024/11/29,32629,32629,,8503.63
2024/12/2,32677,32677,,8516.08
2024/12/3,32693,32693,,8520.7
2024/12/4,32717,32717,,8553.98
2024/12/5,33040,33040,,8640.29
2024/12/6,32968,32968,,8620.12
2024/12/9,32983,32983,,8621.03
2024/12/10,33186,33186,,8673.82
2024/12/11,33113,33113,,8668.36
2024/12/12,33463,33463,,8761.25
2024/12/13,33411,33411,,8746.41
2024/12/16,33588,33588,,8791.57
