ｅＭＡＸＩＳ Ｓｌｉｍ 全世界株式（オール・カントリー）,,,,
基準日,基準価額(円),基準価額（分配金再投資）(円),分配金（税引前）(円),純資産総額（億円）
2023/4/21,17532,17532,,10137.17
2023/4/24,17508,17508,,10133.1
2023/4/25,17562,17562,0,10169.65
2023/4/26,17239,17239,,10001.18
2023/4/27,17192,17192,,9986.89
2023/4/28,17474,17474,,10158.59
2023/5/1,17929,17929,,10434.68
2023/5/2,18019,18019,,10496.68
2023/5/8,17652,17652,,10283.43
2023/5/9,17721,17721,,10481.46
2023/5/10,17619,17619,,10421.23
2023/5/11,17539,17539,,10446.88
2023/5/12,17549,17549,,10469.91
2023/5/15,17691,17691,,10562.76
2023/5/16,17777,17777,,10619.84
2023/5/17,17730,17730,,10615.44
2023/5/18,17998,17998,,10783.92
2023/5/19,18207,18207,,10916
2023/5/22,18147,18147,,10889.04
2023/5/23,18257,18257,,10958.51
2023/5/24,18092,18092,,10878.82
2023/5/25,18031,18031,,10851.21
2023/5/26,18116,18116,,10913.88
2023/5/29,18445,18445,,11127.56
2023/5/30,18383,18383,,11090.19
2023/5/31,18280,18280,,11027.73
2023/6/1,18074,18074,,10937.34
2023/6/2,18242,18242,,11050.4
2023/6/5,18660,18660,,11459.11
2023/6/6,18579,18579,,11430.52
2023/6/7,18599,18599,,11470.5
2023/6/8,18606,18606,,11483.78
2023/6/9,18616,18616,,11504.64
2023/6/12,18670,18670,,11594.73
2023/6/13,18843,18843,,11714.13
2023/6/14,19044,19044,,11877.78
2023/6/15,19123,19123,,11940.71
2023/6/16,19325,19325,,12081.84
2023/6/19,19511,19511,,12227.83
2023/6/20,19497,19497,,12235.71
2023/6/21,19322,19322,,12126.15
2023/6/22,19285,19285,,12152.54
2023/6/23,19427,19427,,12258.04
2023/6/26,19308,19308,,12183.38
2023/6/27,19265,19265,,12180.03
2023/6/28,19494,19494,,12366.31
2023/6/29,19559,19559,,12421
2023/6/30,19676,19676,,12511.01
2023/7/3,19841,19841,,12629.95
2023/7/4,19891,19891,,12679.78
2023/7/5,19898,19898,,12870.42
2023/7/6,19783,19783,,12796.45
2023/7/7,19513,19513,,12667.89
2023/7/10,19294,19294,,12539.32
2023/7/11,19207,19207,,12500.14
2023/7/12,19151,19151,,12548.27
2023/7/13,19203,19203,,12597.2
2023/7/14,19324,19324,,12689.24
2023/7/18,19473,19473,,12803.84
2023/7/19,19595,19595,,12900.13
2023/7/20,19714,19714,,13034.57
2023/7/21,19656,19656,,13013.2
2023/7/24,19900,19900,,13196.49
2023/7/25,19898,19898,,13208.33
2023/7/26,19923,19923,,13257.26
2023/7/27,19827,19827,,13213.03
2023/7/28,19645,19645,,13105.88
2023/7/31,20006,20006,,13363.12
2023/8/1,20247,20247,,13545.31
2023/8/2,20254,20254,,13582.56
2023/8/3,19958,19958,,13550.1
2023/8/4,19827,19827,,13479.82
2023/8/7,19642,19642,,13367.65
2023/8/8,19926,19926,,13582.09
2023/8/9,19864,19864,,13578.87
2023/8/10,19882,19882,,13663.67
2023/8/14,19968,19968,,13736.31
2023/8/15,20071,20071,,13830.91
2023/8/16,19865,19865,,13720.74
2023/8/17,19833,19833,,13729.72
2023/8/18,19606,19606,,13589.55
2023/8/21,19520,19520,,13547.03
2023/8/22,19729,19729,,13706.97
2023/8/23,19647,19647,,13685.96
2023/8/24,19726,19726,,13758.24
2023/8/25,19695,19695,,13753.35
2023/8/28,19817,19817,,13861.46
2023/8/29,19947,19947,,13974.85
2023/8/30,20163,20163,,14126.25
2023/8/31,20264,20264,,14242.14
2023/9/1,20149,20149,,14174.51
2023/9/4,20257,20257,,14264.23
2023/9/5,20320,20320,,14487.83
2023/9/6,20381,20381,,14531.37
2023/9/7,20266,20266,,14511.25
2023/9/8,20068,20068,,14385.99
2023/9/11,20087,20087,,14421.37
2023/9/12,20191,20191,,14577.95
2023/9/13,20192,20192,,14627.99
2023/9/14,20184,20184,,14644.96
2023/9/15,20405,20405,,14824.58
2023/9/19,20250,20250,,14729.38
2023/9/20,20209,20209,,14732.17
2023/9/21,20155,20155,,14740.7
2023/9/22,19758,19758,,14484.01
2023/9/25,19851,19851,,14572.61
2023/9/26,19897,19897,,14627.5
2023/9/27,19668,19668,,14521.52
2023/9/28,19724,19724,,14586.33
2023/9/29,19813,19813,,14677.12
2023/10/2,19832,19832,,14717.1
2023/10/3,19747,19747,,14673.23
2023/10/4,19393,19393,,14410.3
2023/10/5,19452,19452,,14692.11
2023/10/6,19447,19447,,14705.83
2023/10/10,19735,19735,,14950.9
2023/10/11,19916,19916,,15106.19
2023/10/12,20099,20099,,15368.02
2023/10/13,20062,20062,,15367.43
2023/10/16,19872,19872,,15244.43
2023/10/17,20033,20033,,15386.71
2023/10/18,20074,20074,,15470.06
2023/10/19,19817,19817,,15297.4
2023/10/20,19653,19653,,15189.69
2023/10/23,19415,19415,,15017.19
2023/10/24,19379,19379,,15023.91
2023/10/25,19504,19504,,15120.19
2023/10/26,19316,19316,,15041.91
2023/10/27,19163,19163,,14957.81
2023/10/30,19026,19026,,14872.14
2023/10/31,19168,19168,,15006.16
2023/11/1,19499,19499,,15303.11
2023/11/2,19582,19582,,15392.7
2023/11/6,20050,20050,,15965.75
2023/11/7,20137,20137,,16065.91
2023/11/8,20202,20202,,16168.89
2023/11/9,20279,20279,,16244.82
2023/11/10,20226,20226,,16286.8
2023/11/13,20421,20421,,16449.47
2023/11/14,20466,20466,,16508.06
2023/11/15,20732,20732,,16749.47
2023/11/16,20906,20906,,16896.32
2023/11/17,20828,20828,,16864.32
2023/11/20,20772,20772,,16831.86
2023/11/21,20683,20683,,16770.81
2023/11/22,20673,20673,,16797.81
2023/11/24,20919,20919,,17015.13
2023/11/27,20909,20909,,17022.33
2023/11/28,20693,20693,,16874.51
2023/11/29,20569,20569,,16815.11
2023/11/30,20589,20589,,16854.1
2023/12/1,20760,20760,,17014.03
2023/12/4,20667,20667,,16963.67
2023/12/5,20663,20663,,17171.04
2023/12/6,20663,20663,,17217.39
2023/12/7,20601,20601,,17188.26
2023/12/8,20165,20165,,16846.31
2023/12/11,20543,20543,,17194.15
2023/12/12,20664,20664,,17414.55
2023/12/13,20702,20702,,17523.47
2023/12/14,20496,20496,,17374.61
2023/12/15,20649,20649,,17526.76
2023/12/18,20590,20590,,17499.88
2023/12/19,20720,20720,,17662.85
2023/12/20,21037,21037,,17987.25
2023/12/21,20741,20741,,17767.96
2023/12/22,20749,20749,,17820.03
2023/12/25,20750,20750,,17846.58
2023/12/26,20768,20768,,17904.55
2023/12/27,20930,20930,,18043.93
2023/12/28,20885,20885,,18005.27
2023/12/29,20899,20899,,18205.66
2024/1/4,20756,20756,,18138.04
2024/1/5,20972,20972,,18390.34
2024/1/9,21046,21046,,19468.93
2024/1/10,21111,21111,,19740.71
2024/1/11,21339,21339,,20310.43
2024/1/12,21283,21283,,20412.71
2024/1/15,21305,21305,,20548.16
2024/1/16,21366,21366,,20711.14
2024/1/17,21446,21446,,20788.6
2024/1/18,21387,21387,,21083.03
2024/1/19,21536,21536,,21337.07
2024/1/22,21759,21759,,21681.7
2024/1/23,21791,21791,,21794.79
2024/1/24,21830,21830,,22029
2024/1/25,21865,21865,,22155.12
2024/1/26,21916,21916,,22280.75
2024/1/29,22034,22034,,22502.08
2024/1/30,22054,22054,,22599.25
2024/1/31,22062,22062,,22768.59
2024/2/1,21699,21699,,22467.52
2024/2/2,21849,21849,,22705.46
2024/2/5,22294,22294,,23632.55
2024/2/6,22200,22200,,23677.49
2024/2/7,22202,22202,,23827.19
2024/2/8,22370,22370,,24075.72
2024/2/9,22561,22561,,24354.11
2024/2/13,22665,22665,,24651.26
2024/2/14,22557,22557,,24593.18
2024/2/15,22726,22726,,24777.58
2024/2/16,22869,22869,,25206.46
2024/2/19,22828,22828,,25279.27
2024/2/20,22868,22868,,25349.4
2024/2/21,22758,22758,,25226.69
2024/2/22,22850,22850,,25559.47
2024/2/26,23206,23206,,26018.34
2024/2/27,23189,23189,,26061.88
2024/2/28,23206,23206,,26241.44
2024/2/29,23162,23162,,26248.2
2024/3/1,23208,23208,,26358.52
2024/3/4,23353,23353,,26578.1
2024/3/5,23403,23403,,27102.59
2024/3/6,23159,23159,,26989.02
2024/3/7,23144,23144,,27054.92
2024/3/8,23211,23211,,27186.58
2024/3/11,22942,22942,,26936.74
2024/3/12,22902,22902,,27081.82
2024/3/13,23222,23222,,27578.95
2024/3/14,23241,23241,,27634.9
2024/3/15,23297,23297,,27738.58
2024/3/18,23291,23291,,27759.79
2024/3/19,23385,23385,,27964.62
2024/3/21,23894,23894,,28661.82
2024/3/22,24117,24117,,28963.67
2024/3/25,23998,23998,,28908.19
2024/3/26,23956,23956,,28898.29
2024/3/27,23970,23970,,29029.32
2024/3/28,24080,24080,,29220.83
2024/3/29,24097,24097,,29290.99
2024/4/1,24090,24090,,29335.02
2024/4/2,24075,24075,,29317.07
2024/4/3,23936,23936,,29147.12
2024/4/4,24014,24014,,29909.04
2024/4/5,23715,23715,,29590.5
2024/4/8,23968,23968,,29905.75
2024/4/9,24049,24049,,30119.6
2024/4/10,24044,24044,,30387.82
2024/4/11,24023,24023,,30396.92
2024/4/12,24134,24134,,30607.75
2024/4/15,23884,23884,,30329.03
2024/4/16,23767,23767,,30218.86
2024/4/17,23657,23657,,30181.94
2024/4/18,23549,23549,,30071.2
2024/4/19,23546,23546,,30138.68
2024/4/22,23410,23410,,29994.68
2024/4/23,23611,23611,,30273.81
2024/4/24,23916,23916,,30750.83
2024/4/25,24005,24005,0,30901.92
2024/4/26,23961,23961,,30887.33
2024/4/30,24470,24470,,31595.87
2024/5/1,24294,24294,,31398.93
2024/5/2,23996,23996,,31104.21
2024/5/7,24348,24348,,31560.38
2024/5/8,24501,24501,,32379.89
2024/5/9,24616,24616,,32648.27
2024/5/10,24737,24737,,33032.41
2024/5/13,24846,24846,,33214.79
2024/5/14,24932,24932,,33394.35
2024/5/15,25066,25066,,33650.1
2024/5/16,24948,24948,,33526.52
2024/5/17,25178,25178,,33835.76
2024/5/20,25276,25276,,34115.96
2024/5/21,25389,25389,,34334.09
2024/5/22,25358,25358,,34398.15
2024/5/23,25384,25384,,34484.14
2024/5/24,25269,25269,,34377.37
2024/5/27,25336,25336,,34519.71
2024/5/28,25396,25396,,34654.21
2024/5/29,25409,25409,,34671.14
2024/5/30,25187,25187,,34525.25
2024/5/31,24994,24994,,34300.11
2024/6/3,25213,25213,,34638.8
2024/6/4,25189,25189,,34649.27
2024/6/5,24934,24934,,34930.97
2024/6/6,25281,25281,,35470.24
2024/6/7,25339,25339,,35599.11
2024/6/10,25450,25450,,35792.4
2024/6/11,25524,25524,,35949.6
2024/6/12,25473,25473,,35877.64
2024/6/13,25637,25637,,36474.3
2024/6/14,25673,25673,,36563.98
2024/6/17,25626,25626,,36532.45
2024/6/18,25805,25805,,36821.71
2024/6/19,25940,25940,,37173.88
2024/6/20,26000,26000,,37299.21
2024/6/21,26120,26120,,37471.44
2024/6/24,26172,26172,,37656.19
2024/6/25,26141,26141,,37659.27
2024/6/26,26236,26236,,37894.13
2024/6/27,26379,26379,,38176.27
2024/6/28,26442,26442,,38320.5
2024/7/1,26424,26424,,38345.48
2024/7/2,26569,26569,,38619.05
2024/7/3,26654,26654,,38742.06
2024/7/4,26832,26832,,39743.51
2024/7/5,26847,26847,,39834.6
2024/7/8,26859,26859,,39853.08
2024/7/9,26921,26921,,40077.73
2024/7/10,27008,27008,,40560.16
2024/7/11,27282,27282,,41031.11
2024/7/12,26778,26778,,40362.37
2024/7/16,26836,26836,,40509.29
2024/7/17,26961,26961,,40759.78
2024/7/18,26228,26228,,39822.73
2024/7/19,26292,26292,,40005.12
2024/7/22,26098,26098,,39745.78
2024/7/23,26181,26181,,39908.9
2024/7/24,25991,25991,,39696.31
2024/7/25,25109,25109,,38383.91
2024/7/26,25094,25094,,38382.75
2024/7/29,25297,25297,,38692.44
2024/7/30,25342,25342,,38785.28
2024/7/31,25027,25027,,38374.63
2024/8/1,24883,24883,,38184.1
2024/8/2,24475,24475,,37592.28
2024/8/5,23268,23268,,36210.35
2024/8/6,22688,22688,,35338.04
2024/8/7,23195,23195,,36048.82
2024/8/8,23037,23037,,35802.69
2024/8/9,23627,23627,,36783.62
2024/8/13,23769,23769,,37291.25
2024/8/14,24074,24074,,37812.85
2024/8/15,24220,24220,,38170.2
2024/8/16,24841,24841,,39198.25
2024/8/19,24754,24754,,39164.37
2024/8/20,24759,24759,,39230.89
2024/8/21,24587,24587,,39043.68
2024/8/22,24645,24645,,39187.99
2024/8/23,24643,24643,,39204.27
2024/8/26,24452,24452,,38913.92
2024/8/27,24611,24611,,39184.56
2024/8/28,24554,24554,,39094.39
2024/8/29,24482,24482,,39065.24
2024/8/30,24551,24551,,39200.7
2024/9/2,24955,24955,,39867.84
2024/9/3,25103,25103,,40114.78
2024/9/4,24353,24353,,38915.96
2024/9/5,23992,23992,,38955.36
2024/9/6,23856,23856,,38745.97
2024/9/9,23437,23437,,38118.39
2024/9/10,23725,23725,,38608.29
2024/9/11,23527,23527,,38581.71
2024/9/12,23833,23833,,39148.9
2024/9/13,23849,23849,,39197.61
2024/9/17,23890,23890,,39285.8
2024/9/18,24062,24062,,39585.69
2024/9/19,24324,24324,,40133.83
2024/9/20,24590,24590,,40572.45
2024/9/24,24748,24748,,40866.08
2024/9/25,24832,24832,,41049.97
2024/9/26,25023,25023,,41412.54
2024/9/27,25400,25400,,42087.24
2024/9/30,24913,24913,,41299.86
2024/10/1,25171,25171,,41750.04
2024/10/2,24941,24941,,41408.47
2024/10/3,25521,25521,,42370.31
2024/10/4,25360,25360,,42660.56
2024/10/7,25829,25829,,43522.47
2024/10/8,25586,25586,,43123.01
2024/10/9,25705,25705,,43400.77
2024/10/10,26010,26010,,44176.95
2024/10/11,25870,25870,,43968.4
2024/10/15,26330,26330,,44800.34
2024/10/16,26045,26045,,44315.08
2024/10/17,26159,26159,,44608.71
2024/10/18,26250,26250,,44785.15
2024/10/21,26268,26268,,44853.68
2024/10/22,26376,26376,,45056.83
2024/10/23,26428,26428,,45201.12
2024/10/24,26479,26479,,45303.01
2024/10/25,26404,26404,,45186.36
2024/10/28,26615,26615,,45557.05
2024/10/29,26624,26624,,45613.14
2024/10/30,26700,26700,,45798.53
2024/10/31,26623,26623,,45675.46
2024/11/1,25962,25962,,44546.21
2024/11/5,26115,26115,,44827.33
2024/11/6,26452,26452,,45885.84
2024/11/7,27128,27128,,47290.98
2024/11/8,27109,27109,,47286.14
2024/11/11,27107,27107,,47326.29
2024/11/12,27255,27255,,47826.16
2024/11/13,27235,27235,,47790.56
2024/11/14,27321,27321,,48049.72
2024/11/15,27389,27389,,48187.17
2024/11/18,26709,26709,,46998.62
2024/11/19,26854,26854,,47334.01
2024/11/20,27011,27011,,47682.01
2024/11/21,27019,27019,,47725.91
2024/11/22,27016,27016,,47778.49
2024/11/25,27115,27115,,47981.64
2024/11/26,27136,27136,,48036.52
2024/11/27,26978,26978,,47830.48
2024/11/28,26760,26760,,47468.95
2024/11/29,26586,26586,,47180.86
2024/12/2,26624,26624,,47247.29
2024/12/3,26673,26673,,47397.39
